date,name,category,value
2015-01-01,Outsourcing,Outsourcing,1
2015-01-01,sporting goods,sporting goods,2
2015-01-01,duty-free,duty-free,1
2015-01-01,autoparts,autoparts,1
2015-01-01,chewing gum,chewing gum,1
2015-01-01,Subway sandwich shops,Subway sandwich shops,2
2015-01-01,record label,record label,1
2015-01-01,orange juice,orange juice,1
2015-01-01,apparel retailer,apparel retailer,4
2015-01-01,electronics components,electronics components,4
2015-01-01,art collection,art collection,2
2015-01-01,generic drugs,generic drugs,1
2015-01-01,Starbucks,Starbucks,1
2015-01-01,billboards,billboards,2
2015-01-01,drug stores,drug stores,2
2015-01-01,payroll services,payroll services,1
2015-01-01,semiconductors,semiconductors,4
2015-01-01,printing,printing,2
2015-01-01,plush toys,plush toys,1
2015-01-01,cruise ships,cruise ships,2
2015-01-01,video cameras,video cameras,1
2015-01-01,liquor,liquor,1
2015-01-01,Retailing,Retailing,1
2015-01-01,auto loans,auto loans,1
2015-01-01,trucking,trucking,1
2015-01-01,Roche Holding,Roche Holding,1
2015-01-01,pest control,pest control,2
2015-01-01,TV,TV,3
2015-01-01,movie production,movie production,1
2015-01-01,grocery stores,grocery stores,1
2015-01-01,flavorings,flavorings,1
2015-01-01,private banking,private banking,1
2015-01-01,surveillance equipment,surveillance equipment,1
2015-01-01,trading company,trading company,1
2015-01-01,sourcing,sourcing,1
2015-01-01,bakeries,bakeries,1
2015-01-01,computer services/tourism,computer services/tourism,2
2015-01-01,food products/entertainment,food products/entertainment,1
2015-01-01,investment research,investment research,1
2015-01-01,private security,private security,1
2015-01-01,bank,bank,3
2015-01-01,meat processing,meat processing,3
2015-01-01,Lululemon,Lululemon,1
2015-01-01,Slim-Fast,Slim-Fast,1
2015-01-01,hedge fund,hedge fund,3
2015-01-01,copper processing,copper processing,1
2015-01-01,Nascar,Nascar,1
2015-01-01,racing,racing,1
2015-01-01,oil trading,oil trading,3
2015-01-01,exploration,exploration,1
2015-01-01,Getty Oil,Getty Oil,1
2015-01-01,Swatch,Swatch,1
2015-01-01,minerals,minerals,4
2015-01-01,software services,software services,5
2015-01-01,energy drinks,energy drinks,2
2015-01-01,soft drinks,soft drinks,2
2015-01-01,art,art,4
2015-01-01,DirecTV,DirecTV,1
2015-01-01,prosthetics,prosthetics,1
2015-01-01,Hermes,Hermes,1
2015-01-01,fashion retailer,fashion retailer,1
2015-01-01,real estate/investments,real estate/investments,1
2015-01-01,furniture,furniture,3
2015-01-01,nutrition supplements,nutrition supplements,1
2015-01-01,drug distribution,drug distribution,2
2015-01-01,mobile telecom,mobile telecom,1
2015-01-01,New Orleans Saints,New Orleans Saints,1
2015-01-01,Airbnb,Airbnb,3
2015-01-01,car dealerships,car dealerships,1
2015-01-01,airports,airports,1
2015-01-01,Meat Processing,Meat Processing,1
2015-01-01,truck stops,truck stops,1
2015-01-01,Cirque du Soleil,Cirque du Soleil,1
2015-01-01,land,land,1
2015-01-01,seafood,seafood,1
2015-01-01,animal feed,animal feed,1
2015-01-01,home furnishings,home furnishings,1
2015-01-01,power,power,1
2015-01-01,circus,circus,1
2015-01-01,live entertainment,live entertainment,1
2015-01-01,Nordstrom department stores,Nordstrom department stores,1
2015-01-01,medical facilities,medical facilities,1
2015-01-01,flooring,flooring,1
2015-01-01,drug store chain,drug store chain,1
2015-01-01,Manufacturing,Manufacturing,2
2015-01-01,cars,cars,2
2015-01-01,department stores,department stores,1
2015-01-01,web hosting,web hosting,1
2015-01-01,online apparel retail,online apparel retail,1
2015-01-01,auto repair,auto repair,1
2015-01-01,steel smelting,steel smelting,1
2015-01-01,animation,animation,1
2015-01-01,Indianapolis Colts,Indianapolis Colts,1
2015-01-01,alcohol,alcohol,2
2015-01-01,petroleum,petroleum,1
2015-01-01,EasyJet,EasyJet,3
2015-01-01,lawsuits,lawsuits,1
2015-01-01,vaccine production,vaccine production,1
2015-01-01,antennas,antennas,1
2015-01-01,Retail,Retail,1
2015-01-01,tech startups,tech startups,3
2015-01-01,jewelry,jewelry,3
2015-01-01,Washington Redskins,Washington Redskins,1
2015-01-01,electronic trading,electronic trading,1
2015-01-01,energy services,energy services,1
2015-01-01,video games,video games,1
2015-01-01,Dolce &amp; Gabbana,Dolce &amp; Gabbana,2
2015-01-01,SAP,SAP,1
2015-01-01,electronics/chemicals/household products,electronics/chemicals/household products,1
2015-01-01,Groupon,Groupon,1
2015-01-01,TD Ameritrade,TD Ameritrade,1
2015-01-01,steel production,steel production,1
2015-01-01,Houston Rockets,Houston Rockets,1
2015-01-01,smartphone game maker,smartphone game maker,1
2015-01-01,mutual funds,mutual funds,3
2015-01-01,asset management,asset management,2
2015-01-01,TV shows,TV shows,1
2015-01-01,movies,movies,2
2015-01-01,measuring instruments,measuring instruments,1
2015-01-01,Real estate,Real estate,1
2015-01-01,online payment service,online payment service,1
2015-01-01,precious metals,precious metals,1
2015-01-01,forestry,forestry,2
2015-01-01,fisheries,fisheries,1
2015-01-01,Netscape,Netscape,1
2015-01-01,beauty products,beauty products,1
2015-01-01,investing,investing,1
2015-01-01,Urban Outfitters,Urban Outfitters,1
2015-01-01,infrared imaging systems,infrared imaging systems,1
2015-01-01,snack foods,snack foods,1
2015-01-01,solar,solar,1
2015-01-01,copper,copper,1
2015-01-01,poultry,poultry,2
2015-01-01,medical patents,medical patents,1
2015-01-01,structures,structures,1
2015-01-01,banking inheritance,banking inheritance,2
2015-01-01,automotive brakes,automotive brakes,1
2015-01-01,Columbia Sportswear,Columbia Sportswear,1
2015-01-01,shipbuilding,shipbuilding,2
2015-01-01,Xerox,Xerox,1
2015-01-01,oil services,oil services,2
2015-01-01,Ultimate Fighting Championship,Ultimate Fighting Championship,2
2015-01-01,Ford Motor,Ford Motor,1
2015-01-01,oil refining,oil refining,1
2015-01-01,Emil Frey Group,Emil Frey Group,1
2015-01-01,homebuilding,homebuilding,1
2015-01-01,salsa,salsa,1
2015-01-01,ticketing service,ticketing service,1
2015-01-01,optical components,optical components,2
2015-01-01,cable,cable,1
2015-01-01,tractors,tractors,1
2015-01-01,Snapchat,Snapchat,2
2015-01-01,electrical power equipment,electrical power equipment,2
2015-01-01,steel pipes,steel pipes,1
2015-01-01,taxis,taxis,1
2015-01-01,blinds,blinds,1
2015-01-01,Dick`s Sporting Goods,Dick`s Sporting Goods,1
2015-01-01,solar panel materials,solar panel materials,1
2015-01-01,air compressors,air compressors,1
2015-01-01,fine jewelry,fine jewelry,1
2015-01-01,hand tools,hand tools,1
2015-01-01,telecommunications,telecommunications,1
2015-01-01,Publix supermarkets,Publix supermarkets,1
2015-01-01,food retailing,food retailing,1
2015-01-01,Samsung,Samsung,1
2015-01-01,social networking website,social networking website,1
2015-01-01,Real Estate,Real Estate,1
2015-01-01,Textiles,Textiles,1
2015-01-01,toll roads,toll roads,2
2015-01-01,ethanol,ethanol,1
2015-01-01,pipes,pipes,1
2015-01-01,wastewater treatment,wastewater treatment,1
2015-01-01,dairy products,dairy products,1
2015-01-01,Plastics,Plastics,1
2015-01-01,AOL,AOL,1
2015-01-01,fashion,fashion,2
2015-01-01,Comcast,Comcast,1
2015-01-01,Monster energy drinks,Monster energy drinks,1
2015-01-01,soybean trading,soybean trading,1
2015-01-01,oilfield equipment,oilfield equipment,1
2015-01-01,timber/media,timber/media,1
2015-01-01,Chobani yogurt,Chobani yogurt,1
2015-01-01,sewage treatment,sewage treatment,2
2015-01-01,meat products,meat products,1
2015-01-01,cement firm,cement firm,1
2015-01-01,sportswear,sportswear,1
2015-01-01,leisure craft,leisure craft,1
2015-01-01,consumer electronics,consumer electronics,2
2015-01-01,Hallmark,Hallmark,1
2015-01-01,heavy equipment,heavy equipment,1
2015-01-01,storage facilities,storage facilities,1
2015-01-01,medical products,medical products,1
2015-01-01,mini motors,mini motors,1
2015-01-01,energy investments,energy investments,1
2015-01-01,online retail,online retail,1
2015-01-01,videogames,videogames,1
2015-01-01,Minecraft,Minecraft,1
2015-01-01,sports teams,sports teams,1
2015-01-01,tech,tech,1
2015-01-01,Hotels,Hotels,1
2015-01-01,telecoms/lotteries/insurance,telecoms/lotteries/insurance,1
2015-01-01,home building materials,home building materials,1
2015-01-01,footwear,footwear,1
2015-01-01,security software,security software,1
2015-01-01,diversfied,diversfied,1
2015-01-01,IT,IT,2
2015-01-01,food processing,food processing,1
2015-01-01,betting machines,betting machines,1
2015-01-01,biotechnology,biotechnology,3
2015-01-01,hearing aids,hearing aids,2
2015-01-01,educational products &amp; services,educational products &amp; services,1
2015-01-01,office real estate,office real estate,1
2015-01-01,commodities trading,commodities trading,1
2015-01-01,lasers,lasers,1
2015-01-01,Information Technology,Information Technology,1
2015-01-01,tourism,tourism,1
2015-01-01,electrical equipment,electrical equipment,1
2015-01-01,Hedge fund,Hedge fund,1
2015-01-01,Dropbox,Dropbox,1
2015-01-01,software firm,software firm,1
2015-01-01,wholesale,wholesale,1
2015-01-01,building materials,building materials,1
2015-01-01,processed milk,processed milk,2
2015-01-01,textiles/electronics,textiles/electronics,1
2015-01-01,budget airline,budget airline,1
2015-01-01,automotive systems,automotive systems,2
2015-01-01,tire manufacturing,tire manufacturing,1
2015-01-01,shipbuilding/industrial machines,shipbuilding/industrial machines,1
2015-01-01,laboratory services,laboratory services,1
2015-01-01,winter jackets,winter jackets,1
2015-01-01,refinery,refinery,4
2015-01-01,lighting installations,lighting installations,1
2015-01-01,Generic drugs,Generic drugs,1
2015-01-01,toys,toys,1
2015-01-01,staffing &amp; recruiting firm,staffing &amp; recruiting firm,1
2015-01-01,animal pharmaceuticals,animal pharmaceuticals,1
2015-01-01,photovoltaic equipment,photovoltaic equipment,1
2015-01-01,power tools,power tools,1
2015-01-01,power engineering,power engineering,1
2015-01-01,communications,communications,1
2015-01-01,petrochemicals / finance / media / electronics,petrochemicals / finance / media / electronics,1
2015-01-01,Philadelphia Eagles,Philadelphia Eagles,1
2015-01-01,broadcasting,broadcasting,1
2015-01-01,Ketel One vodka,Ketel One vodka,1
2015-01-01,chemical,chemical,1
2015-01-01,lighting,lighting,1
2015-01-01,online social network,online social network,1
2015-01-01,palm oil/real estate,palm oil/real estate,1
2015-01-01,air coolers,air coolers,1
2015-01-01,cashmere sweaters,cashmere sweaters,1
2015-01-01,auto distribution,auto distribution,1
2015-01-01,medical tests,medical tests,1
2015-01-01,robotics,robotics,1
2015-01-01,coal mine,coal mine,1
2015-01-01,film production,film production,1
2015-01-01,IT service,IT service,1
2015-01-01,conglomerate,conglomerate,2
2015-01-01,Diversified,Diversified,2
2015-01-01,scaffolding,scaffolding,1
2015-01-01,cement mixers,cement mixers,1
2015-01-01,Spanx,Spanx,1
2015-01-01,home goods retail,home goods retail,1
2015-01-01,Reebok,Reebok,1
2015-01-01,Netflix,Netflix,1
2015-01-01,Oil,Oil,1
2015-01-01,Coca-Cola,Coca-Cola,1
2015-01-01,sports team,sports team,1
2015-01-01,paper manufacturing,paper manufacturing,1
2015-01-01,cargo pumps,cargo pumps,1
2015-01-01,pharmacy,pharmacy,1
2015-01-01,stock photos,stock photos,1
2015-01-01,gas stations,gas stations,1
2015-01-01,telecom equipment,telecom equipment,1
2015-01-01,venture capital investing,venture capital investing,1
2015-01-01,paper &amp; related products,paper &amp; related products,1
2015-01-01,ship maintenance,ship maintenance,1
2015-01-01,food sweeteners,food sweeteners,1
2015-01-01,Citigroup,Citigroup,1
2015-01-01,spandex,spandex,1
2016-01-01,Microsoft,Microsoft,4
2016-01-01,Zara,Zara,2
2016-01-01,Berkshire Hathaway,Berkshire Hathaway,3
2016-01-01,telecom,telecom,23
2016-01-01,Amazon.com,Amazon.com,1
2016-01-01,Facebook,Facebook,8
2016-01-01,software,software,23
2016-01-01,Bloomberg LP,Bloomberg LP,3
2016-01-01,diversified,diversified,69
2016-01-01,L`Oreal,L`Oreal,1
2016-01-01,Google,Google,6
2016-01-01,LVMH,LVMH,1
2016-01-01,Wal-Mart,Wal-Mart,8
2016-01-01,real estate,real estate,182
2016-01-01,beer,beer,12
2016-01-01,supermarkets,supermarkets,9
2016-01-01,casinos,casinos,13
2016-01-01,hedge funds,hedge funds,34
2016-01-01,Nike,Nike,1
2016-01-01,media,media,30
2016-01-01,candy,candy,5
2016-01-01,Nutella,Nutella,1
2016-01-01,chocolates,chocolates,1
2016-01-01,H&amp;M,H&amp;M,5
2016-01-01,e-commerce,e-commerce,4
2016-01-01,Aldi,Aldi,1
2016-01-01,Trader Joe`s,Trader Joe`s,1
2016-01-01,Dell computers,Dell computers,1
2016-01-01,petrochemicals,petrochemicals,6
2016-01-01,oil &amp; gas,oil &amp; gas,10
2016-01-01,eyeglasses,eyeglasses,1
2016-01-01,BMW,BMW,2
2016-01-01,pharmaceuticals,pharmaceuticals,58
2016-01-01,automotive,automotive,1
2016-01-01,investments,investments,133
2016-01-01,banking,banking,61
2016-01-01,Apple,Apple,1
2016-01-01,Disney,Disney,1
2016-01-01,internet services,internet services,2
2016-01-01,retail,retail,46
2016-01-01,cement,cement,6
2016-01-01,sugar,sugar,2
2016-01-01,flour,flour,1
2016-01-01,software services,software services,7
2016-01-01,aviation,aviation,2
2016-01-01,fashion retail,fashion retail,19
2016-01-01,Hinduja Group,Hinduja Group,1
2016-01-01,gas,gas,3
2016-01-01,chemicals,chemicals,23
2016-01-01,drugstores,drugstores,3
2016-01-01,oil,oil,28
2016-01-01,Red Bull,Red Bull,1
2016-01-01,money management,money management,13
2016-01-01,Lego,Lego,1
2016-01-01,SM Investments Corporation,SM Investments Corporation,1
2016-01-01,construction,construction,35
2016-01-01,packaging,packaging,6
2016-01-01,steel,steel,13
2016-01-01,Heineken,Heineken,1
2016-01-01,satellite TV,satellite TV,1
2016-01-01,leveraged buyouts,leveraged buyouts,1
2016-01-01,metals,metals,10
2016-01-01,internet,internet,3
2016-01-01,brakes,brakes,1
2016-01-01,luxury goods,luxury goods,11
2016-01-01,discount brokerage,discount brokerage,2
2016-01-01,internet search,internet search,1
2016-01-01,Chanel,Chanel,2
2016-01-01,Tesla Motors,Tesla Motors,1
2016-01-01,drinks,drinks,1
2016-01-01,insurance,insurance,13
2016-01-01,newspapers,newspapers,1
2016-01-01,TV network,TV network,2
2016-01-01,energy,energy,8
2016-01-01,mining,mining,22
2016-01-01,shipping,shipping,12
2016-01-01,palm oil/shipping/real estate,palm oil/shipping/real estate,1
2016-01-01,smartphones,smartphones,2
2016-01-01,Samsung,Samsung,3
2016-01-01,banks,banks,1
2016-01-01,transport,transport,1
2016-01-01,home improvement stores,home improvement stores,2
2016-01-01,Software,Software,2
2016-01-01,home appliances,home appliances,1
2016-01-01,Estee Lauder,Estee Lauder,3
2016-01-01,biotech,biotech,2
2016-01-01,WhatsApp,WhatsApp,2
2016-01-01,vaccines,vaccines,1
2016-01-01,coal,coal,6
2016-01-01,fertilizers,fertilizers,7
2016-01-01,online games,online games,10
2016-01-01,tobacco,tobacco,4
2016-01-01,fasteners,fasteners,2
2016-01-01,gambling,gambling,3
2016-01-01,sports,sports,3
2016-01-01,fertilizer,fertilizer,7
2016-01-01,cosmetics,cosmetics,6
2016-01-01,cheese,cheese,5
2016-01-01,health care,health care,4
2016-01-01,plumbing fixtures,plumbing fixtures,1
2016-01-01,property,property,4
2016-01-01,eBay,eBay,3
2016-01-01,sensors,sensors,1
2016-01-01,copper products,copper products,1
2016-01-01,Carnival Cruises,Carnival Cruises,2
2016-01-01,commodities,commodities,4
2016-01-01,diamonds,diamonds,3
2016-01-01,advertising,advertising,2
2016-01-01,movies,movies,3
2016-01-01,record labels,record labels,1
2016-01-01,Consulting,Consulting,2
2016-01-01,private equity,private equity,23
2016-01-01,cable television,cable television,5
2016-01-01,Uber Technologies,Uber Technologies,2
2016-01-01,snacks,snacks,1
2016-01-01,beverages,beverages,12
2016-01-01,medical devices,medical devices,8
2016-01-01,Intel,Intel,1
2016-01-01,food,food,7
2016-01-01,auto parts,auto parts,14
2016-01-01,retail &amp; gas stations,retail &amp; gas stations,1
2016-01-01,finance,finance,24
2016-01-01,internet media,internet media,1
2016-01-01,smartphone screens,smartphone screens,2
2016-01-01,hotels,hotels,25
2016-01-01,Cargill,Cargill,14
2016-01-01,conglomerate,conglomerate,8
2016-01-01,footwear,footwear,3
2016-01-01,electronics,electronics,11
2016-01-01,online retail,online retail,3
2016-01-01,metalworking tools,metalworking tools,1
2016-01-01,Ralph Lauren,Ralph Lauren,1
2016-01-01,tires,tires,2
2016-01-01,pipelines,pipelines,7
2016-01-01,wind turbines,wind turbines,1
2016-01-01,optometry,optometry,1
2016-01-01,Enterprise Rent-A-Car,Enterprise Rent-A-Car,1
2016-01-01,roofing,roofing,1
2016-01-01,agribusiness,agribusiness,4
2016-01-01,shopping malls,shopping malls,2
2016-01-01,paints,paints,3
2016-01-01,self storage,self storage,2
2016-01-01,Dallas Cowboys,Dallas Cowboys,1
2016-01-01,Pontiac Land Group,Pontiac Land Group,1
2016-01-01,movie making,movie making,1
2016-01-01,Virgin,Virgin,1
2016-01-01,New Balance,New Balance,1
2016-01-01,Quicken Loans,Quicken Loans,1
2016-01-01,pizza,pizza,1
2016-01-01,sports team,sports team,1
2016-01-01,New England Patriots,New England Patriots,1
2016-01-01,autoparts,autoparts,1
2016-01-01,Amway,Amway,1
2016-01-01,security,security,2
2016-01-01,online video,online video,1
2016-01-01,flavorings,flavorings,3
2016-01-01,diamond jewelry,diamond jewelry,2
2016-01-01,palm oil,palm oil,4
2016-01-01,U-Haul,U-Haul,2
2016-01-01,oil and gas,oil and gas,2
2016-01-01,record label,record label,1
2016-01-01,Star Wars,Star Wars,1
2016-01-01,dairy,dairy,1
2016-01-01,computer hardware,computer hardware,3
2016-01-01,television,television,3
2016-01-01,food services,food services,1
2016-01-01,business software,business software,5
2016-01-01,consumer goods,consumer goods,25
2016-01-01,batteries,batteries,3
2016-01-01,autos,autos,1
2016-01-01,hospitals,hospitals,6
2016-01-01,motor vehicles,motor vehicles,1
2016-01-01,automobiles,automobiles,6
2016-01-01,internet service provider,internet service provider,1
2016-01-01,polyester,polyester,1
2016-01-01,agriculture,agriculture,5
2016-01-01,water,water,2
2016-01-01,package delivery service,package delivery service,1
2016-01-01,venture capital,venture capital,8
2016-01-01,online gambling,online gambling,3
2016-01-01,vacuums,vacuums,1
2016-01-01,pachinko parlors,pachinko parlors,1
2016-01-01,education,education,7
2016-01-01,sunglasses,sunglasses,1
2016-01-01,motorcycles,motorcycles,2
2016-01-01,machinery,machinery,1
2016-01-01,natural gas,natural gas,5
2016-01-01,temp agency,temp agency,1
2016-01-01,book distribution,book distribution,1
2016-01-01,transportation,transportation,4
2016-01-01,Campbell Soup,Campbell Soup,5
2016-01-01,pharmaceuticals/medical equipment,pharmaceuticals/medical equipment,2
2016-01-01,coffee,coffee,4
2016-01-01,sporting goods retail,sporting goods retail,1
2016-01-01,computer services,computer services,1
2016-01-01,kitchen appliances,kitchen appliances,2
2016-01-01,consumer products,consumer products,1
2016-01-01,utilities,utilities,4
2016-01-01,appliance retailer,appliance retailer,1
2016-01-01,Concessions,Concessions,1
2016-01-01,drilling,drilling,1
2016-01-01,timberland,timberland,1
2016-01-01,lumber mills,lumber mills,1
2016-01-01,blood testing,blood testing,1
2016-01-01,appliances,appliances,2
2016-01-01,manufacturing,manufacturing,15
2016-01-01,medical equipment,medical equipment,6
2016-01-01,drones,drones,3
2016-01-01,infrastructure,infrastructure,2
2016-01-01,sports retailing,sports retailing,1
2016-01-01,Subway sandwich shops,Subway sandwich shops,1
2016-01-01,Toyota dealerships,Toyota dealerships,1
2016-01-01,elevators,elevators,4
2016-01-01,escalators,escalators,4
2016-01-01,medical products,medical products,2
2016-01-01,construction equipment,construction equipment,2
2016-01-01,shoes,shoes,11
2016-01-01,Marvel comics,Marvel comics,1
2016-01-01,frozen foods,frozen foods,3
2016-01-01,Movies,Movies,1
2016-01-01,diapers,diapers,1
2016-01-01,aircraft leasing,aircraft leasing,1
2016-01-01,aluminum products,aluminum products,2
2016-01-01,dairy farms,dairy farms,1
2016-01-01,coffee makers,coffee makers,1
2016-01-01,sporting goods,sporting goods,1
2016-01-01,publishing,publishing,7
2016-01-01,soy sauce maker,soy sauce maker,1
2016-01-01,pipe manufacturing,pipe manufacturing,1
2016-01-01,energy drinks,energy drinks,3
2016-01-01,Airbnb,Airbnb,3
2016-01-01,Chick-Fil-A,Chick-Fil-A,2
2016-01-01,shopping centers,shopping centers,1
2016-01-01,spirits,spirits,2
2016-01-01,acoustic components,acoustic components,1
2016-01-01,cleaning products,cleaning products,5
2016-01-01,electronics retailer,electronics retailer,1
2016-01-01,textiles,textiles,3
2016-01-01,apparel,apparel,5
2016-01-01,Home Depot,Home Depot,2
2016-01-01,pet food,pet food,2
2016-01-01,financial information,financial information,1
2016-01-01,gambling software,gambling software,1
2016-01-01,heating equipment,heating equipment,2
2016-01-01,solar panel materials,solar panel materials,1
2016-01-01,online media,online media,3
2016-01-01,Formula One,Formula One,1
2016-01-01,Pharmacies,Pharmacies,1
2016-01-01,renewable energy,renewable energy,1
2016-01-01,Under Armour,Under Armour,1
2016-01-01,fashion,fashion,4
2016-01-01,dairy products,dairy products,1
2016-01-01,auto dealers,auto dealers,1
2016-01-01,Airlines,Airlines,1
2016-01-01,financial services,financial services,4
2016-01-01,development,development,2
2016-01-01,food distribution,food distribution,2
2016-01-01,Hedge Funds,Hedge Funds,1
2016-01-01,FedEx,FedEx,1
2016-01-01,outsourcing,outsourcing,2
2016-01-01,Baltimore Ravens,Baltimore Ravens,1
2016-01-01,computer services/telecoms,computer services/telecoms,1
2016-01-01,logistics,logistics,7
2016-01-01,mapping software,mapping software,1
2016-01-01,Dolby Laboratories,Dolby Laboratories,1
2016-01-01,restaurants,restaurants,3
2016-01-01,drug stores,drug stores,2
2016-01-01,fast food,fast food,2
2016-01-01,TV shows,TV shows,3
2016-01-01,pachinko machines,pachinko machines,2
2016-01-01,hair products,hair products,2
2016-01-01,tequila,tequila,1
2016-01-01,logistics/real estate,logistics/real estate,1
2016-01-01,airport,airport,2
2016-01-01,Starbucks,Starbucks,1
2016-01-01,food manufacturing,food manufacturing,1
2016-01-01,online payment service,online payment service,1
2016-01-01,medical technology,medical technology,7
2016-01-01,engineering,engineering,5
2016-01-01,dental products,dental products,1
2016-01-01,food products/entertainment,food products/entertainment,1
2016-01-01,minerals,minerals,4
2016-01-01,duty-free,duty-free,1
2016-01-01,kitchen,kitchen,1
2016-01-01,plumbing retailer,plumbing retailer,1
2016-01-01,animation,animation,1
2016-01-01,fashion investments,fashion investments,2
2016-01-01,travel,travel,1
2016-01-01,electronics components,electronics components,4
2016-01-01,Dole,Dole,1
2016-01-01,Palantir,Palantir,1
2016-01-01,natural gas distribution,natural gas distribution,1
2016-01-01,Gap,Gap,4
2016-01-01,Ketel One vodka,Ketel One vodka,1
2016-01-01,Univision,Univision,1
2016-01-01,semiconductors,semiconductors,3
2016-01-01,orange juice,orange juice,1
2016-01-01,IT consulting,IT consulting,1
2016-01-01,employment agency,employment agency,1
2016-01-01,payroll services,payroll services,1
2016-01-01,grocery stores,grocery stores,2
2016-01-01,bakeries,bakeries,1
2016-01-01,art collection,art collection,3
2016-01-01,pest control,pest control,2
2016-01-01,TV broadcasting,TV broadcasting,2
2016-01-01,chewing gum,chewing gum,1
2016-01-01,mining investments,mining investments,1
2016-01-01,dental implants,dental implants,2
2016-01-01,mobile phones,mobile phones,2
2016-01-01,hedge fund,hedge fund,3
2016-01-01,health IT,health IT,3
2016-01-01,LinkedIn,LinkedIn,1
2016-01-01,tobacco distribution,tobacco distribution,1
2016-01-01,paper,paper,4
2016-01-01,Retail,Retail,1
2016-01-01,ports,ports,3
2016-01-01,Best Buy,Best Buy,1
2016-01-01,investment banking,investment banking,2
2016-01-01,TV,TV,2
2016-01-01,movie production,movie production,1
2016-01-01,plush toys,plush toys,1
2016-01-01,billboards,billboards,2
2016-01-01,liquor,liquor,1
2016-01-01,Computer Associates,Computer Associates,1
2016-01-01,private banking,private banking,1
2016-01-01,auto loans,auto loans,1
2016-01-01,gas stations,gas stations,2
2016-01-01,Indianapolis Colts,Indianapolis Colts,1
2016-01-01,furniture retailing,furniture retailing,2
2016-01-01,food wholesale and retail,food wholesale and retail,1
2016-01-01,land,land,1
2016-01-01,aluminum,aluminum,4
2016-01-01,New Orleans Saints,New Orleans Saints,1
2016-01-01,airports,airports,1
2016-01-01,surveillance equipment,surveillance equipment,2
2016-01-01,Orkla,Orkla,1
2016-01-01,navigation equipment,navigation equipment,1
2016-01-01,Sears,Sears,1
2016-01-01,Construction/Real Estate,Construction/Real Estate,1
2016-01-01,Pharma,Pharma,2
2016-01-01,motors,motors,1
2016-01-01,videogames,videogames,1
2016-01-01,entertainment,entertainment,4
2016-01-01,Slim-Fast,Slim-Fast,1
2016-01-01,Diversified,Diversified,4
2016-01-01,food production,food production,1
2016-01-01,copper,copper,1
2016-01-01,Yahoo,Yahoo,2
2016-01-01,Getty Oil,Getty Oil,1
2016-01-01,DirecTV,DirecTV,1
2016-01-01,trucking,trucking,1
2016-01-01,investment research,investment research,1
2016-01-01,prosthetics,prosthetics,1
2016-01-01,Roche Holding,Roche Holding,1
2016-01-01,mutual funds,mutual funds,2
2016-01-01,Hermes,Hermes,1
2016-01-01,Balder,Balder,1
2016-01-01,Washington Redskins,Washington Redskins,1
2016-01-01,Snapchat,Snapchat,2
2016-01-01,hygiene products,hygiene products,2
2016-01-01,telecommunications,telecommunications,2
2016-01-01,cruise ships,cruise ships,2
2016-01-01,Lululemon,Lululemon,1
2016-01-01,Barilla pasta,Barilla pasta,4
2016-01-01,Nascar,Nascar,1
2016-01-01,racing,racing,1
2016-01-01,umbrellas,umbrellas,1
2016-01-01,healthcare,healthcare,4
2016-01-01,home furnishings,home furnishings,1
2016-01-01,web hosting,web hosting,1
2016-01-01,wireless networking gear,wireless networking gear,1
2016-01-01,drug distribution,drug distribution,1
2016-01-01,mobile phone retailer,mobile phone retailer,1
2016-01-01,meat processing,meat processing,3
2016-01-01,auto repair,auto repair,1
2016-01-01,real estate/investments,real estate/investments,1
2016-01-01,art,art,3
2016-01-01,airline,airline,2
2016-01-01,poultry,poultry,2
2016-01-01,amusement parks,amusement parks,1
2016-01-01,computer services/tourism,computer services/tourism,2
2016-01-01,nutrition supplements,nutrition supplements,1
2016-01-01,apparel retailer,apparel retailer,2
2016-01-01,biotechnology,biotechnology,1
2016-01-01,alcohol,alcohol,1
2016-01-01,electronic trading,electronic trading,1
2016-01-01,telecom services,telecom services,1
2016-01-01,bakery chain,bakery chain,1
2016-01-01,San Francisco 49ers,San Francisco 49ers,1
2016-01-01,car dealerships,car dealerships,2
2016-01-01,food retailing,food retailing,1
2016-01-01,Netscape,Netscape,1
2016-01-01,Chemicals,Chemicals,2
2016-01-01,circus,circus,1
2016-01-01,live entertainment,live entertainment,1
2016-01-01,Swatch,Swatch,1
2016-01-01,investment,investment,2
2016-01-01,vaccine production,vaccine production,1
2016-01-01,Philadelphia Eagles,Philadelphia Eagles,1
2016-01-01,building materials,building materials,1
2016-01-01,Anaheim Angels,Anaheim Angels,1
2016-01-01,printing,printing,1
2016-01-01,oil trading,oil trading,2
2016-01-01,food processing,food processing,2
2016-01-01,Chobani yogurt,Chobani yogurt,1
2016-01-01,steel smelting,steel smelting,1
2016-01-01,Publix supermarkets,Publix supermarkets,1
2016-01-01,Columbia Sportswear,Columbia Sportswear,1
2016-01-01,shipbuilding,shipbuilding,2
2016-01-01,Hedge fund,Hedge fund,2
2016-01-01,online services,online services,1
2016-01-01,electronics/chemicals/household products,electronics/chemicals/household products,1
2016-01-01,flooring,flooring,1
2016-01-01,valve manufacturing,valve manufacturing,1
2016-01-01,tractors,tractors,1
2016-01-01,pig breeding,pig breeding,1
2016-01-01,telecom equipment,telecom equipment,1
2016-01-01,private security,private security,1
